id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes,annotation_status,annotator,annotated_at
giftcards_14186,5.0,This bookmark gift card was a perfect stocking stuffer. Hubby was surprised to see a gift card in this form. I always buy him the gift cards in different containers each time and he always like to see what it is this time. Amazon sells gift cards in almost any form imaginable. It's always fun to pick out a different type. Have fun!,this bookmark gift card was a perfect stocking stuffer hubby was surprised to see a gift card in this form i always buy him the gift cards in different containers each time and he always like to see what it is this time amazon sells gift cards in almost any form imaginable it s always fun to pick out a different type have fun,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:36:41Z
giftcards_14187,5.0,"I purchased a gift card for my husband. He loves collecting tin containers. So last year I decided to give him his two favorite things, tins and Amazon gift cards. He loved it last year and I know he will this year. He will live this tin!",,,0,0,1,0,0,0,0,0,1,,reviewed,,2026-02-21T14:27:29Z
giftcards_14189,5.0,"I bought this as a gift for my husband. I decided to add a tin with a card instead of putting the gift card in an envelope. It looks much nicer and like you went out of your way to do something different, which you didn't.<br /><br />The card comes inside the sealed tin. There is a clear window on the bottom of the tin that let's you see the card is in there. My husband collects tins so this gift will be a two in one gift!",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1419,5.0,Received an Amazon gift card for Christmas in 2020. Wasn’t sure how to use it. Followed the directions on the envelope the card came in and was able to spend it on what I wanted. Love the pretty recyclable holders that Amazon offers. Gave several Amazon cards to my family & friends as It’s delivered to my house. No lines to stand in and wonder if someone in line is sick. They loved it as they order from Amazon.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14190,5.0,"Such an elegant presentation for an Amazon gift card, the most appreciated gift on the planet!  My mom was delighted with the cute packaging, and of course, the gift card.",such an elegant presentation for an amazon gift card the most appreciated gift on the planet my mom was delighted with the cute packaging and of course the gift card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:46:11Z
giftcards_14192,4.0,"This cupcake tin is an adorable way to give and present an Amazon gift card if you don't want to use a card/envelope. The container is not completely made out of tin. There's a bottom rectangle square cut out and fitted with a plastic screen so you can see the barcode of the gift card enclosed inside, so this may limit the variety of re-use purposes you have for the tin container itself.",this cupcake tin is an adorable way to give and present an amazon gift card if you don t NOT_want NOT_to NOT_use a card envelope the container is not NOT_completely NOT_made NOT_out of tin there s a bottom rectangle square cut out and fitted with a plastic screen so you can see the barcode of the gift card enclosed inside so this may limit the variety of re use purposes you have for the tin container itself,other,0,0,1,0,0,0,0,0,0,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:01:53Z
giftcards_14194,5.0,This was a gift for family and they loved it.  It was so cute!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14195,5.0,The gift card was delivered when expected and the presentation was nice with the tin box that the gift card came in. You can never go wrong with getting a Amazon gift card in a special tin or box,,,1,0,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14196,5.0,During this time it's hard to buy a gift for a deserving graduate. This was the perfect gift. He can buy something for his dorm room when he starts college this fall.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14197,5.0,The perfect gift for everyone,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14198,4.0,This was a gift.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_142,5.0,"It's a gift card.  How can you really review this?  I can say that the person receiving it enjoyed having it, but I can't say there really is a criteria for a review",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14201,5.0,"What's to say?  Gift card, works well",,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14202,5.0,"What's to say?  Gift card, works well",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14204,5.0,this gift was really appreciated,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:31:08Z
giftcards_14205,5.0,did exactly as advertised,,,0,0,1,0,0,0,0,0,1,,reviewed,,2026-02-20T11:24:34Z
giftcards_14206,5.0,They are gift cards. What is there to review?,,,0,0,1,0,0,0,0,0,0,,pending,,
giftcards_14209,5.0,Love it.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14213,5.0,GREAT GIFT FOR NEWBORN FRIEND'S SON,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14214,4.0,Was fast and easy. Received one as a gift and simply went on line to load it into my account and I was set to go.,,,1,0,0,0,0,0,0,0,0,,pending,,
giftcards_14216,5.0,Helps plan budgets,,,0,0,0,0,0,0,1,0,1,,reviewed,,2026-02-22T13:36:56Z
giftcards_14217,5.0,was a gift,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:16:30Z
giftcards_14218,5.0,I like the ability to use this method to keep my Amazon spending money out of my personal accounts. Would make a really nice gift too,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1422,5.0,"Recipient was thrilled. It's a cute box, too!",recipient was thrilled it s a cute box too,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:35:02Z
giftcards_14220,5.0,"Comes in a nice novelty box resembling Amazon packages. Cute if the recipient is familiar with the joy of getting Amazon deliveries at their door. Afterward, can use the box to store all your gift cards.",,,1,0,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14222,5.0,It was a gift card and the receiver liked it.,it was a gift card and the receiver liked it,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:49:43Z
giftcards_14223,5.0,This came prepackaged for easy gift giving with no wrapping.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14224,5.0,Its a gift card and it worked.,,,0,1,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:00:32Z
giftcards_14225,5.0,"This was a great gift idea, high quality.",,,0,0,1,0,0,0,0,0,1,,reviewed,,2026-02-21T14:24:07Z
giftcards_14229,4.0,It certainly makes things even more convenient and I appreciated the use of it. It all works smoothly and efficiently.,it certainly makes things even more convenient and i appreciated the use of it it all works smoothly and efficiently,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:05:37Z
giftcards_1423,5.0,Very cute idea,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T15:13:42Z
giftcards_14232,5.0,Work just about everywhere,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14233,5.0,It can be used as a great budgeting tool,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14234,5.0,Easy and smart!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14236,5.0,Great gift for the AMAZON-LOVING brother!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14237,5.0,Very nice,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14241,5.0,Process is easy and straight forward.  No problem encountered.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14242,5.0,Amazon is always the best,amazon is always the best,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T06:26:46Z
giftcards_14244,5.0,Used as a Christmas gift for someone,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14245,5.0,it reloaded fine,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-20T02:09:00Z
giftcards_14246,5.0,great,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14247,5.0,"Got 10 bucks off for a first time purchase, easy to use, automatically gets added to your acct",,,0,0,0,0,0,0,1,0,0,,reviewed,,2026-02-21T02:07:46Z
giftcards_14248,5.0,Excellent wrapping/presentation.  WAY BETTER than a paper card.,excellent wrapping presentation way better than a paper card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:35:15Z
giftcards_14249,5.0,"We got this for our youngest daughter who is a single mom. Rather than risk getting her a gift she really did not need or want or might have to exchange, we got her this gift card. She is an Amazon shopper so this works well all around. She was thrilled to get it...",,,0,0,0,0,1,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_1425,5.0,"Again, not much to say...it's a gift card",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-20T02:00:18Z
giftcards_14250,5.0,We got a $50 Visa gift card from a company and wanted to use it with Amazon. It's not really possible to split purchases between two cards on Amazon so I used the Visa gift card to fund an Amazon gift card and problem solved because it's easy to buy stuff and apply the Amazon gift card and pay the balance with another card.,we got a 50 visa gift card from a company and wanted to use it with amazon it s not NOT_really NOT_possible NOT_to split purchases between two cards on amazon so i used the visa gift card to fund an amazon gift card and problem solved because it s easy to buy stuff and apply the amazon gift card and pay the balance with another card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T03:29:36Z
giftcards_14251,1.0,"Worse purchase I have ever made from Amazon<br /> I have been with them since 2005.<br />Should of read the reviews before I purchased it for $100.00 for my Grandson.<br />First it was not on the truck. Then they told me after going through 2 departments. That I had to wait until it was returned, which was never scanned. Had to demand my refund finally from the Supervisor. She was finally helpful in resolving the problem. If it probaby wasn't for HER, I probably would not be purchasing from them again.<br />Not only was my Grandson disappointed I was Really upset with Amazon. I purchase quite a bit from them and refer a number of customers to purchase item from Amazon. I like their products  and will continue to purchase items from then<br />No Visa gift Cards anymore.<br />Was a Nightmare!<br />Judy M.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14252,5.0,"Bought 1 for 100, recd an addl 12 for doing so. Free💰",,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14254,5.0,Loved the sweater on the giftcard,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14255,5.0,Loved the colors and price,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14259,5.0,was as expected,,,0,0,1,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_1426,5.0,Not much to say...it's a gift card,not NOT_much NOT_to NOT_say it s a gift card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:14:12Z
giftcards_14260,5.0,It works just fine. I got 5 dollars extra out of it from Promotion Credit. I will be doing it again in the future as long as Amazon gives me an incentive.,,,0,0,0,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14261,5.0,As expected,as expected,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:33:00Z
giftcards_14264,5.0,"Used this to pay towards our cruise, worked as expected.",,,0,1,0,0,0,0,0,0,0,,reviewed,,2026-02-23T03:19:51Z
giftcards_14266,5.0,There isn't much to say about this except it's a universal gift that everyone can use to choose their special gift!<br /><br />Don't hesitate to spread some love!,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14268,5.0,How can you go wrong with an amazon gift card!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1427,5.0,What can I say? I got this as a gift for someone and he was very happy. It gets shipped to you super quick.,what can i say i got this as a gift for someone and he was very happy it gets shipped to you super quick,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T04:03:20Z
giftcards_14271,5.0,Don’t remember,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14272,5.0,Ok,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:12:22Z
giftcards_14273,5.0,Cute,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14275,5.0,Gift card in a gift tag.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14276,5.0,Gift,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14279,5.0,I would use this again if I get the ten dollar discount every time I bought it,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14280,5.0,"Exactly what it says, an amazon gift card. Box is super cute!",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14281,5.0,Bought these for my ( just turned 9 yr. old) granddaughter because she loves reading snd loves learning about history!!  These books were absolutely perfect for that! If she ever needs to write a short report for school on one of these time frames in our Nation... they will be a huge help to her!!  She has read them many times and can tell you anything about them!!😃❤️,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T03:08:05Z
giftcards_14282,3.0,the tin was bent from shipping.  The gift card was fine.  But I only gave it a 3 because of damaged tin.,,,1,0,1,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14283,5.0,reload worked fine and I did get an extra 5 dollars which was part of the deal.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14284,5.0,It's a gift card. So I gifted it. It was pretty.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14285,5.0,Great,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:07:32Z
giftcards_1429,5.0,I like gift cards to get the things I want. Easy to use.,,,0,0,0,0,0,1,0,0,1,,reviewed,,2026-02-23T02:57:36Z
giftcards_14290,5.0,good,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14292,5.0,Love how fast it's loaded wish shipping was just as fast,,,1,0,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14293,5.0,Arrived quickly. Cute giftbox.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14297,1.0,"I’ve bought gift cards off of Amazon plenty of times and have never had a problem. However, this last time as soon as I activated it somebody got in and use my card to purchase games online. When you call visa you can’t get help so you are completely out of your hundred dollar purchase of the gift card. Nothing about getting your money back is made easy. And if you’re unlucky like me, it won’t happen at all. Buyer beware!!!!",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14299,5.0,Great feature to use especially when Amazon offers a reward with it. The reward usually comes during hot sales such as Prime Day and Holiday Deals. It's worth checking out and using as you are it comes without the conditions of applying for a credit card.,great feature to use especially when amazon offers a reward with it the reward usually comes during hot sales such as prime day and holiday deals it s worth checking out and using as you are it comes without the conditions of applying for a credit card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:10:03Z
giftcards_143,5.0,I love the idea of reloading my gift card. It great.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_1430,5.0,"I ordered , it arrived the next day and I gave it away.  Everyone was happy.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14301,5.0,Great for gifts and holidays. Perfect gift for everyone you can’t find the perfect gift for and or make the personal gift better.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:16:21Z
giftcards_14302,5.0,Reloading is a quick and easy process for keeping your balance on your account using a credit or debit card,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:37:15Z
giftcards_14303,5.0,Can't go wrong with a gift card from Amazon. Basically everyone uses Amazon.  I've never had a problem with the gift cards.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14304,5.0,Best Christmas gift. Can't go wrong with these.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14305,5.0,Best Christmas gift. Can't go wrong with these.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14306,5.0,Best Christmas gift. Can't go wrong with these.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-20T01:58:53Z
giftcards_14307,5.0,Great,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14310,5.0,Wish they had $50 black amazon gift cards or possible sell these boxes only,,,0,0,0,0,0,0,1,0,0,,reviewed,,2026-02-20T01:59:38Z
giftcards_14311,5.0,Awesome.  Love the desl,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14312,4.0,Love the card idea.  It’s better than just buying a gift card.  Unfortunately the $50 is not printed on the card like it is in the picture.  It’s just a plain white gift card.  Wish the value was printed,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14313,5.0,Love this for an Easter gift.  So cute.  Better than just buying s gift card.  Love the Easter egg card idea.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14314,5.0,Love the gift box,,,0,0,1,1,0,0,0,0,0,,pending,,
giftcards_14315,5.0,"Ordered this card less than a month ago.  Went to use it and it didn't work.  Trying to get someone via the HELP screens to assist or find some remedy that way is nearly impossible.  I'll try calling to see if it can be remedied via the serial number on the card.  I'm expecting to have to have another one mailed to me which would negate the reason for buying it for ""future use"" in the first place.  Not pleased - at all.  I've only ordered Amazon Gift Cards a few times.  This is not amusing.",,,0,1,0,1,0,0,0,0,0,,reviewed,,2026-02-23T02:55:38Z
giftcards_14316,5.0,Who doesn’t like an Amazon gift card. So many things to choose from. Makes it the perfect gift,who doesn t like an amazon gift card so many things to choose from makes it the perfect gift,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:00:17Z
giftcards_14317,5.0,Good deal,,,0,0,0,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14318,5.0,We love to spend money at Amazon 😍,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_1432,4.0,Did what I needed and was very cute.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14322,4.0,Card came quickly.  A place we wanted to try.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14323,5.0,Im happy !!!😃☺️😌,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14324,5.0,Great,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14326,5.0,Love loading more money on my account this way.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14327,5.0,They were gifts but from what I was told they were happy with them so I am sure they are good,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14329,5.0,Who doesn’t love an Amazon gift card?,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1433,5.0,great gift,great gift,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:14:08Z
giftcards_14330,5.0,great gift,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14331,1.0,Not Happy with this reload,,,0,0,1,0,0,0,0,0,0,,reviewed,,2026-02-22T04:01:47Z
giftcards_14332,5.0,LOVE being able to do this,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T13:31:05Z
giftcards_14333,5.0,Convenient,,,0,0,0,0,0,1,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14334,3.0,Serves it’s purpose,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14335,5.0,I got this for my mom who wanted to buy a lamp but had not decided which one prior to her birthday. When she called to thank me she commented on on the nice packaging.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14336,5.0,Came in good condition,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14337,5.0,received the $10 promotion,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:18:05Z
giftcards_14338,5.0,$20.20 for 2020 Grad. Colors happen to be school colors too!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14339,5.0,great,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1434,5.0,great gift idea,great gift idea,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:38:07Z
giftcards_14342,1.0,"I gave these gift cards to a friend and work colleagues, and at least three of them were invalid (I'm waiting to hear from my other two colleagues about the cards I gave them). That's crazy—it appears every one of them was invalid. Watch out buying these, especially from ACI Gift Cards, Inc. (the seller for mine)—it seems like there's a scam going on.",,,0,1,0,0,0,0,0,1,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14343,5.0,"I frequently give Amazon gift cards as gifts. This is a lovely box, one of my favorites. It is suitable for any age.",,,0,0,1,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14344,5.0,"I especially liked this box. Also got the blue stripped box with gift card, and it is a nice box also. The two were for brothers in their 30s. They aren't girly looking and are easy to even slip into an envelope and mail.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:37:34Z
giftcards_14345,5.0,Attracted and a bit different from the run of the mill gift cards.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14347,5.0,"Great gift. Amazon gift cards are always well received, and the presentation of this card is lovely.",,,0,0,1,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14348,5.0,"I hesitated to give this as a gift, since I don't believe in drinking coffee, but the recipient was very happy with it.  And I figured she would have bought the coffee, anyway, even if I hadn't helped her. 😃",,,0,0,0,1,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14351,4.0,"A Christmas gift for my sister-in-law.  She loves Whole Foods, so this was a natural choice to me when I did not hear back on anything wanted before I needed to obtain gifts in time for Christmas.  She was quite pleased when she opened this gift.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14352,5.0,I get this every year for Christmas gift and the family just love it. It’s a good place to eat. Gift cards are the only way to go. And it’s easy too....for me.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14353,5.0,Sent as a gift. We don’t have a o’Charleys where we live but they eat there all the time. So it must be good.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14354,5.0,This was so convenient.  Thanks Amazon!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14355,5.0,Very glad Amazon sells gift cards.  So very convenient and I earn points.,very glad amazon sells gift cards so very convenient and i earn points,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T04:51:29Z
giftcards_14356,5.0,An Amazon gift card is always a good gift!<br />One in a special Mother's Day gift box is even better.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14358,5.0,Great Product!!!!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:17:31Z
giftcards_14359,5.0,"I bought this as a gift. It comes in a sealed package which is really nice. However, here is a word of advice: on the package itself, it states that the card is not valid until activated by a cashier. This had me a bit worried that I had just paid $50 for an unloaded gift card. I opened the package so that I could get the code off the back of the card and check the balance on the website provided. Thankfully, the card IS loaded with the $50. I wish I would have left it in the package it came in because it would've looked better as a gift, but I felt I had to make sure it was actually loaded first. So learn from my mistake- yes, the card is loaded. And if you really want to be sure it is loaded, it provides a website you can go to to check the card balance. However, if you're buying this as a gift and want to keep it in the packaging (looks nicer that way) then you can be rest assured that it is actually loaded and you don't have to open it to check.",,,0,0,1,1,0,0,1,0,1,,reviewed,,2026-02-22T04:35:42Z
giftcards_1436,5.0,Bought for my girls because the arm cuffs are longer but not just elastic. These worked great. I put them on before their jackets so the cuffs are covered and there has never been snow on their wrists. My oldest helped her dad wash the cars on a rather cold day (20 degrees with wind) and her hands were dry and warm when she came in. Lo recommend these mittens.,,,0,0,0,1,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14360,5.0,The box the gift card came in was sturdy and of good quality. Bought as a gift for someone who had it on their wish list. Was easy to purchase and arrived quickly.,the box the gift card came in was sturdy and of good quality bought as a gift for someone who had it on their wish list was easy to purchase and arrived quickly,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:34:24Z
giftcards_14361,5.0,It was easy and fast,,,1,0,0,0,0,0,0,0,0,,pending,,
giftcards_14362,5.0,"Fast, cute tiny box. Would want to wrap or it or something if gifting. It looked just like a tiny moving box, so a bit drab if gifting as is. Doubt someone would know it was a gift card tho, since it's not a typical display.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:30:38Z
giftcards_14364,5.0,This product works very well. you can use it most best buy stores and anything online at best buy. com,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14365,5.0,Love how easy this reload is!,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_14366,5.0,split payment for the win,split payment for the win,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:18:43Z
giftcards_14368,5.0,Always a treat to receive this as a gift.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1437,5.0,These Amazon gift cards are highly and warmly accepted here. Go for the Gold,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14370,5.0,Worked correctly,worked correctly,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:17:39Z
giftcards_14372,5.0,"UPS tossed my package on the porch, behind recyclables, and I was home at the delivery time and never rang the bell!  I prefer FEDEX.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:04:56Z
giftcards_14374,5.0,Love to give a gift that they can use to get anything they want,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T02:54:13Z
giftcards_14375,4.0,Appreciated and very handy for hard to shop for recipient.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_14378,5.0,smooth and easy,smooth and easy,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T03:10:32Z
