id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes,annotation_status,annotator,annotated_at
giftcards_10359,5.0,Had to send a gift for someone’s birthday and know that they use Amazon for mostly everything they order since they live in a very remote area so it was a win-win. The card came with a note and from what I understand very easy to use with no problems,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T13:19:22Z
giftcards_1036,5.0,"This gift card makes a very nice gift for someone who shops online.  Plus, it looks much nicer than simply a gift card that you can get at the store since it comes in it's own little box making it look good.  I will definitely be buying more of these in the future!  The bonus, for me, is that I don't have to spend a lot of time thinking about what I'm going to be buying - and then wondering if it's something they'll truly want.  In my book, it's a ""win-win""!",,,0,0,1,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10362,5.0,This way beats standing in line at a store to get a gift card.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:32:52Z
giftcards_10364,5.0,It was good to be able reload my balance from home.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10365,5.0,Great presentation for a gift card for Christmas gift.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:29:17Z
giftcards_10366,5.0,was perfect fo bday giift,was perfect fo bday giift,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T15:53:33Z
giftcards_10367,1.0,Beware of this store card.  Don't get it.  If you get it in the mail throw it away. It is run by Synchrony Bank and they have tons of complaints.  I don't understand why a company like Amazon would link up with such a horrible bank.  Customer service is terrible and they are all in India.  I spent 4 hrs on the phone trying to get them to help me and got so mad I closed account and now they will not honor my gift card.  AND Amazon will not help you with this.  They say call the bank.  There is NO FREE $50.  The interest rate on this card is almost 25%.  Yes they do offer 5% back but it is a total scam.  DON&#34;T USE THIS CARD.  DEFINITELY DO NOT RELOAD.,,,0,0,0,0,0,0,0,1,0,,reviewed,,2026-02-21T03:21:28Z
giftcards_10368,5.0,I like these multiple packs to add to Christmas gifts for my coffee loving daughter and friends.  Helps me fill out where I am lacking or have forgotten someone on the list.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T03:04:26Z
giftcards_10369,5.0,Perfect for present for my 85 yr old Dad.  Good tasty healthy food and what else is there to get old people,perfect for present for my 85 yr old dad good tasty healthy food and what else is there to get old people,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:17:47Z
giftcards_1037,5.0,Always a good choice when you cant think of what to buy someone.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10370,5.0,"I'm sure she loved it because it was a $50 gift certificate, but she mentioned the beauty of the box, so mission accomplished.",,,0,0,0,0,0,0,1,0,0,,reviewed,,2026-02-22T04:26:50Z
giftcards_10372,5.0,Bought as a gift. Haven't heard of any problems.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10373,5.0,Good fit nice color,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10374,4.0,Unsure of order,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10376,4.0,"These were a big hit. I purchased 4 for stocking stuffers and after I registered them online on Christmas day, kids used them.  They were thrilled",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:14:03Z
giftcards_10377,5.0,Easy gift,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10378,5.0,I ordered this as a gift for my brother in law!  The Santa/chimney packaging is so cute!  Makes for the perfect gift.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:53:28Z
giftcards_1038,5.0,Great presentation,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10381,5.0,Great great gift for am working individuals.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:33:19Z
giftcards_10384,5.0,Gift card,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10385,5.0,Got the deal of getting a $5 credit when refilling at least $100!  Easy to use and applied within minutes (credit applied automatically at checkout when your signed in with the account its associated to).,,,0,0,1,0,0,0,1,0,0,,pending,,
giftcards_10386,5.0,"I tend to forget about those promotional rebate gift cards that come in the mail after buying a set of new tires, etc. so I like to load up my Amazon balance, knowing that I will use up the funds in time. This keeps me from having to remember about the other cards in a drawer and risk having them expire.",,,1,0,0,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10387,5.0,"I want my baby back baby back baby back ribs. For some reason Chili's took the Memphis dry rub ribs off their menu, but that doesn't make this card less valuable.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10389,5.0,Great product and easy to use.  The design also has varieties selection.  Thank you.,,,0,0,1,0,0,0,0,0,0,,pending,,
giftcards_1039,1.0,Had the lace coming out,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10390,5.0,"I get cash rebates and promotion funds on a visa or Mastercard gift card. When I use most of the funds and have a low amount left on the gift card, I use that small balance to reload the Amazon fund. Now I’m not leaving any balance on the gift card and I have a few bucks to use toward my next Amazon purchase.",,,0,0,0,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10392,4.0,Great as always; But return / refund would have been better;<br /><br />I purchased this thinking i did not have enough in my gc balance; But i was wrong; :(,great as always but return refund would have been better br br i purchased this thinking i did not NOT_have NOT_enough NOT_in my gc balance but i was wrong,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:37:42Z
giftcards_10394,5.0,The recipient loved the tin  and I He gift card too of course!!  Very nice gift!!,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10397,5.0,Yup. It's a gift card. Basically what you expect.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:17:43Z
giftcards_10398,5.0,Not much to say here...this process was fast and painless and my preferred way to pay for many of my amazon purchases.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10399,5.0,"Simple and easy to buy, and give on such a short notice.  Would this buy again next Christmas.<br />Thank you!<br />Greg",simple and easy to buy and give on such a short notice would this buy again next christmas br thank you br greg,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:28:05Z
giftcards_104,5.0,Not much to review. Perfect fit for Dad's birthday.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-20T02:03:24Z
giftcards_1040,5.0,Bought this as a gift card for my son. He used it and said it worked great.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T02:32:21Z
giftcards_10400,5.0,Easy Xmas gift!,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10401,5.0,Excellent like always,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10404,5.0,It works.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10406,5.0,EVERYONE COMMENTED Christmas Day on how they loved the packaging! Definitely recommend! So cute!!,everyone commented christmas day on how they loved the packaging definitely recommend so cute,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T15:54:22Z
giftcards_10408,5.0,"So here's something I learned about using non-Amazon gift cards on Amazon - they can't be combined with other forms of payment. In other words, you need to spend the exact amount of the balance of said GC (or less). This can be very inconvenient. This can be circumvented by purchasing an Amazon GC for whatever amount you want since you CAN combine those with other payment methods. Hence, I think this product is great, and you don't lose any money.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10409,5.0,"I always find it difficult to use a gift card of a set value. Some shops won’t let you use multiple cards if you are buying something over the card’s amount, or you end up with a few bucks left if you’re under. So I decided to use it to refill an Amazon gift card for myself!",,,0,0,0,0,0,1,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10413,5.0,Worked well!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10416,5.0,I cannot get over how adorable these mini amazon boxes are! I will always buy this amazon gift card packaging. Super clever and cute!,,,0,0,1,0,0,0,0,0,0,,reviewed,,2026-02-20T02:16:36Z
giftcards_10417,3.0,"I thought it would be a fun gift for my ex-college roommate. We share the same taste in music. NOT, NOT, NOT. If you buy it from the US and send the PIN overseas they won't honor it. Amazon says nothing about it, but when you get the card and your friend enters the PIN Spotify will not accept it. Then you read the fine print on the card and there it is... only you have to buy the card to get that part of the fine print. Even worse - I can't use the card for my own account because I have a family plan. This has been a two day dumpster fire so far. I gave it 3 stars because the one star reviews seem to be written by bots most of the time. But really... it's a zero star deal if you want to give a gift to an overseas friend.<br /><br />Note: I love Spotify itself which is why I wanted to share it. I cannot understand why they make it so hard to give as a gift. I didn't want to go to Amazon or Target to buy it. I wanted to give my money to Spotify itself, but they are strangely obtuse about this simple thing.<br /><br />[EDIT - When I contacted them Amazon called me back immediately and agreed with me that the posted information was misleading. In spite of the ""no refunds"" warning they reimbursed me that same day. Excellent customer service.]",,,1,1,0,1,1,0,1,1,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10418,5.0,Handy Gift!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T03:22:42Z
giftcards_1042,5.0,"This was a gift and the recipient was very grateful and appreciated receiving it.  (Duh, how could she not?)<br /><br />I highly recommend.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10420,5.0,Cute Christmas tin! Can’t go wrong with gift cards for Amazon and a tin that can double as an ornament.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T01:49:37Z
giftcards_10421,5.0,I love this gift card. You can choose the amount and the cute little tin was free!,i love this gift card you can choose the amount and the cute little tin was free,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T15:45:56Z
giftcards_10422,5.0,What's not to like about a gift card???,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:11:42Z
giftcards_10423,5.0,Gift cards are the perfect gift.  No need to wrap because this selection comes in a nice Christmas themed box.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10424,5.0,The gift card comes in a nice little gift box so it is ready for gift giving Makes things easy!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10425,1.0,I suppose to get $10 gift card with my order.  Where is my $10 card?,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10427,3.0,wish they labeled the $ on the card. i got a giant box of 17 at various $ amounts and i had to call each card to make sure i gift the correct card to the right person.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T13:22:11Z
giftcards_10428,3.0,it came without labels and i ordered 17 of these. 4 of which were 25 dolars and 6 of them were 35 dollars and the rest were 50 dollars. i had to call every single one to make sure i gift the correct amount to the right person. i wish amazon labeled it.,it came without labels and i ordered 17 of these 4 of which were 25 dolars and 6 of them were 35 dollars and the rest were 50 dollars i had to call every single one to make sure i gift the correct amount to the right person i wish amazon labeled it,other,1,0,0,0,0,0,0,0,0,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:35:10Z
giftcards_10429,5.0,Reloaded a gift card and got an extra $10 for the reload.  Great deal!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T13:23:14Z
giftcards_10430,5.0,Gift card was wrapped in a cute package and shipping was extremely fast!,,,1,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:25:06Z
giftcards_10431,5.0,Never got Gift Card Balance,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10432,5.0,Great!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10434,5.0,Gift card... what is there to review? My dad was able to use it and that’s always a good thing.,gift card what is there to review my dad was able to use it and that s always a good thing,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T07:52:01Z
giftcards_10435,5.0,I sent four of these cards out to my husband's work crew.  They arrived at each of the addresses in two days.,,,1,0,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10436,2.0,Why can't you use your balance for purchasing Amazon Prime??,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10438,5.0,This is a great gift to give someone when you're not sure what to get....they have so much to choose from.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10439,1.0,I PURCHASED 5 OF THESE AND 2 WERE BAD AND COULD NOT EVEN USE ON AMAZON..THEY WERE SEALED UP AND EVERYTHING..ANY REFUNDS OR FRAUD DEPT SUBMISSION?,,,0,0,0,0,0,0,0,1,0,,pending,,
giftcards_1044,5.0,Cute presentation of a gift card.  Made a nice birthday gift and was different than the normal card holder.<br /><br />Definitely recommend.,,,0,0,1,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10441,5.0,"Me, I guess. It's the only way to get it off my list (OCD). This came with the exact amount of money I bought it with, and the card was rigid and cleanly cut with no sharp edges. Well made.",,,0,0,1,0,0,0,0,0,0,,reviewed,,2026-02-20T02:01:02Z
giftcards_10442,5.0,"Awesome, who doesn't love an Amazon gift card!",,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10443,5.0,"Fast and ready for niece for Christmas, thanks!",,,1,0,0,0,0,0,0,0,0,,pending,,
giftcards_10444,5.0,I like amazon money?  *shrug* whatever,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:58:45Z
giftcards_10445,4.0,The pups loved it,the pups loved it,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:07:32Z
giftcards_10446,4.0,Kids love it,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10448,5.0,got the $10 bonus!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1045,5.0,LOL!<br />Who wouldn't love an Amazon gift card???!!!  The ornament card holder added to the gift.  :-)<br /><br />Definitely recommend.,lol br who wouldn t NOT_love NOT_an NOT_amazon gift card the ornament card holder added to the gift br br definitely recommend,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:25:18Z
giftcards_10450,5.0,Who doesn't love a Starbucks card??,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10451,5.0,perfect,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10454,5.0,Granddaughter loved it and bought what she wanted from Amazon. Easy for a grandparent!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10455,1.0,Not sure I like this idea.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:26:49Z
giftcards_10458,5.0,Cute!,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10459,5.0,Great 10 year anniversary gift.,great 10 year anniversary gift,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:30:15Z
giftcards_1046,4.0,Best way to use/convert gift cards from visa etc,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10460,5.0,"Cute holder, makes the gift that much more special",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10461,5.0,They work!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10462,5.0,Excellent product!,excellent product,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:49:25Z
giftcards_10463,5.0,who doesn't love amazon GCs?,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:38:31Z
giftcards_10464,5.0,This is the perfect birthday gift for any girl.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T03:02:19Z
giftcards_10465,5.0,It’s a gift card,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:49:27Z
giftcards_10466,1.0,I tried to reload $25.00 on a gift card to use for something and it debited my bank account and never loaded it.  This is the third day that I am calling Amazon to try to resolve this smh,,,0,1,0,0,0,0,0,0,0,,pending,,
giftcards_10467,5.0,Perfect gift!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10468,5.0,I buy these cards as gifts for people every year including this one. They arrive quickly with Prime shipping and no one has ever had a problem using them at a restaurant. They make great gifts for your loved ones that like to dine out. The best part is that you can buy them in various amounts and with different themes (like Happy Birthday) easily through Amazon.,,,1,0,0,0,0,1,0,0,1,,reviewed,,2026-02-21T14:27:54Z
giftcards_10469,5.0,I buy these cards as gifts for people every year including this one. They arrive quickly with Prime shipping and no one has ever had a problem using them at a restaurant. They make great gifts for your loved ones that like to dine out. The best part is that you can buy them in various amounts and with different themes (like Happy Birthday) easily through Amazon.,,,0,0,1,0,0,1,0,0,1,,reviewed,,2026-02-21T14:34:04Z
giftcards_1047,5.0,Good Christmas gift. I will give her same next year.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10470,5.0,"I gave this as a Christmas gift to my mom, because she loves to read on her Kindle and borrow books from the library.  She absolutely loved that it was a bookmark.  My kids love seeing her read books and know that she also uses the book mark after using the gift card.",i gave this as a christmas gift to my mom because she loves to read on her kindle and borrow books from the library she absolutely loved that it was a bookmark my kids love seeing her read books and know that she also uses the book mark after using the gift card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T04:27:27Z
giftcards_10471,5.0,"Great deal.  I got this for $20 on a lightning deal.  I did have a problem using it at my local store, who didn't accept gift cards, but I was able to use it.",,,0,0,0,0,0,0,1,0,0,,reviewed,,2026-02-21T02:00:17Z
giftcards_10472,5.0,Very easy and secure.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10475,5.0,as described,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T15:02:40Z
giftcards_10476,5.0,This is a great way to give Amazon gift cards as presents. The box it comes in is adorable and well made. This will be my new way of buying gift cards as presents.,this is a great way to give amazon gift cards as presents the box it comes in is adorable and well made this will be my new way of buying gift cards as presents,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:20:50Z
giftcards_10477,5.0,Gift card was great!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10479,5.0,as expected,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1048,5.0,Nice packaging.  More masculine which I needed since giving to my Dad. Came quickly and looks good.,,,1,0,1,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10480,5.0,Very cute gift card.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10481,5.0,This is so convenient and is another way to make shopping with Amazon. Thank you Amazon!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T01:52:30Z
giftcards_10483,3.0,"I thought this would be a great idea for a gift for my niece.  But they didn't include the note (gift message), so she had no idea who it was from.",,,0,0,1,0,0,0,0,0,1,,reviewed,,2026-02-22T13:10:53Z
giftcards_10486,5.0,Love this gift card bc I can choose different amounts,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10490,5.0,Nothing to say...the gift card worked and the box popped-up like it should.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10491,5.0,Compra,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10493,5.0,What you would expect,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10495,4.0,It' s a Visa Gift Card...enough said.,it s a visa gift card enough said,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:33:55Z
giftcards_10496,5.0,Got bonus for reloading!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:50:58Z
giftcards_10497,5.0,Gift card became 2 sets of earrings -- I am a minor hero.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:58:29Z
giftcards_10498,5.0,Always a good option.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10499,5.0,Mine came with correct spelling. Very cute. Perfect for my needs. Quick delivery. Very satisfied with this item.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1050,5.0,"I cashed out some points in a hotel rewards program before they changed everything for the worst, and got a set of gift credit cards with a V logo. The terms and conditions to use those were bad and they expired quickly, so I used them to buy Amazon reloads. This made it easier to get every penny of use out of those cards, which can often be a problem.",i cashed out some points in a hotel rewards program before they changed everything for the worst and got a set of gift credit cards with a v logo the terms and conditions to use those were bad and they expired quickly so i used them to buy amazon reloads this made it easier to get every penny of use out of those cards which can often be a problem,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:13:48Z
giftcards_10500,5.0,Convenient and really pretty for a wedding. I liked that the actual plastic gift card was so different from the standard cards you usually get from Amazon. It was a nice change.,,,0,0,1,0,0,1,0,0,0,,reviewed,,2026-02-22T15:14:26Z
giftcards_10501,5.0,Yum! We love Cheesecake Factory. Gave to my sweetheart when the bill came. He thought he was taking me out for a meal and was pleasantly surprised. I like that it came in a gift box for ease in giving at no extra cost. Worked without problems. Would buy again.,,,0,0,0,0,0,1,1,0,0,,reviewed,,2026-02-23T02:45:42Z
giftcards_10504,5.0,Seems more like a formal tuxedo look than I thought but fun either way,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T03:03:26Z
giftcards_10505,5.0,Festive!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:53:05Z
giftcards_10506,5.0,Pretty,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T15:12:43Z
giftcards_10507,3.0,Hate that Visa does processing fee but what are gonna do!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10509,5.0,This made a fantastic card and holder for teacher appreciation.  It was great to get the really cute holder for no extra fee than the gift card.,this made a fantastic card and holder for teacher appreciation it was great to get the really cute holder for no NOT_extra NOT_fee NOT_than the gift card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:12:36Z
giftcards_1051,5.0,Wife loved it. Quick delivery too!,,,1,0,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10511,5.0,Great graduation present. Cute box. Nice quality.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:25:52Z
giftcards_10512,1.0,I ordered this gift card as a gift for someone and it came damaged and dirty like someone had used it and it already had $0.00 balance instead of $25.00 so someone used this card before sending it me. I am extremely disappointed and won't be buying first watch gift cards online anymore.,,,0,0,1,0,0,0,0,1,0,,reviewed,,2026-02-22T14:27:14Z
giftcards_10513,5.0,Great,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10514,5.0,What more can I say,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10515,5.0,Given as gift and they put it to good use,,,0,0,0,0,0,1,0,0,0,,pending,,
giftcards_10519,5.0,Amazon gift card. Load with $100.00 Amazon gives you $10.00.  Unfortunately they only do this once😕,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:05:34Z
giftcards_1052,5.0,"I had to include a card, but great for a neighbor.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:34:49Z
giftcards_10520,5.0,"It's so easy to use and since I love, love to read, this works really well for me.  I just reload my gift card and go crazy buying books.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10522,5.0,good price.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10525,4.0,"I keep getting gift cards in the mail from rebates and the like. As I shop on Amazon, I just load the full balance into Amazon so I don't need the card. I just wish there was a way to make it not have to add the card to my account. It's a prepaid card, and I have to delete it after I load my Amazon gift card balance.",i keep getting gift cards in the mail from rebates and the like as i shop on amazon i just load the full balance into amazon so i don t NOT_need NOT_the NOT_card i just wish there was a way to make it not NOT_have NOT_to NOT_add the card to my account it s a prepaid card and i have to delete it after i load my amazon gift card balance,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:20:12Z
giftcards_10527,5.0,Can’t go wrong with gift cards,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_1053,3.0,this was a gift-how do I know?,this was a gift how do i know,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:25:26Z
giftcards_10530,5.0,Just what the kids wanted for Christmas.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10531,5.0,Five stars because it was a deal of the day - $50 for $40!,,,0,0,0,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10533,5.0,was tempted to my myself a GC so I can have the Penguin Slider,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10539,5.0,I had no idea how it easy it is to add to my Amazon gift card balance. No fees either!,,,0,0,0,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10542,5.0,Purchased this for a birthday present for a friend.  I know she likes Red Lobster and ears there often.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T01:49:26Z
giftcards_10543,5.0,Gift for my son who loved it.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10544,3.0,Sent as a gift.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10545,3.0,"Sent as gift; don't know if it was used yet, or not.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T13:26:26Z
giftcards_10548,5.0,"Cracker Barrell is just the BEST, and nice to get the gift card without taking a long trip from home to pick one up",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10549,5.0,Muy práctica,muy pr ctica,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T07:56:00Z
giftcards_10550,5.0,Ordered as a gift and it arrived quickly. Arrived as expected. Couldn't be happier with the order.,,,1,0,1,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_10551,5.0,Always a very easy and quick process.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_10553,5.0,grand kids love amazon cards.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
